run,pop,herb,order,rate,rep,count,biomass
2,A20,metribuzin,4,3x,3,0,0
2,A20,metribuzin,4,3x,4,0,0
2,A22,control,1,0.5x,1,48,3.046
2,A22,control,1,0.5x,2,41,2.058
2,A22,control,1,0.5x,3,39,1.941
2,A22,control,1,0.5x,4,8,0.851
2,A22,control,1,1x,1,48,3.046
2,A22,control,1,1x,2,41,2.058
2,A22,control,1,1x,3,39,1.941
2,A22,control,1,1x,4,8,0.851
2,A22,control,1,3x,1,48,3.046
2,A22,control,1,3x,2,41,2.058
2,A22,control,1,3x,3,39,1.941
2,A22,control,1,3x,4,8,0.851
2,A22,atrazine,2,0.5x,1,19,1.618
2,A22,atrazine,2,0.5x,2,6,0.311
2,A22,atrazine,2,0.5x,3,11,1.358
2,A22,atrazine,2,0.5x,4,7,1.179
2,A22,metribuzin,4,0.5x,1,0,0
2,A22,metribuzin,4,0.5x,2,0,0
2,A22,metribuzin,4,0.5x,3,0,0
2,A22,metribuzin,4,0.5x,4,0,0
2,A22,atrazine,2,1x,1,6,0.695
2,A22,atrazine,2,1x,2,5,0.332
2,A22,atrazine,2,1x,3,7,0.933
2,A22,atrazine,2,1x,4,4,1.124
2,A22,metribuzin,4,1x,1,0,0
2,A22,metribuzin,4,1x,2,0,0
2,A22,metribuzin,4,1x,3,0,0
2,A22,metribuzin,4,1x,4,0,0
2,A22,atrazine,2,3x,1,0,0
2,A22,atrazine,2,3x,2,0,0
2,A22,atrazine,2,3x,3,1,0.315
2,A22,atrazine,2,3x,4,2,0.136
2,A22,metribuzin,4,3x,1,0,0
2,A22,metribuzin,4,3x,2,0,0
2,A22,metribuzin,4,3x,3,0,0
2,A22,metribuzin,4,3x,4,0,0
2,A23,control,1,0.5x,1,9,1.03
2,A23,control,1,0.5x,2,7,0.821
2,A23,control,1,0.5x,3,11,0.48
2,A23,control,1,0.5x,4,3,0.144
2,A23,control,1,1x,1,9,1.03
2,A23,control,1,1x,2,7,0.821
2,A23,control,1,1x,3,11,0.48
2,A23,control,1,1x,4,3,0.144
2,A23,control,1,3x,1,9,1.03
2,A23,control,1,3x,2,7,0.821
2,A23,control,1,3x,3,11,0.48
2,A23,control,1,3x,4,3,0.144
2,A23,atrazine,2,0.5x,1,4,0.033
2,A23,atrazine,2,0.5x,2,4,0.047
2,A23,atrazine,2,0.5x,3,0,0
2,A23,atrazine,2,0.5x,4,0,0
2,A23,metribuzin,4,0.5x,1,0,0
2,A23,metribuzin,4,0.5x,2,0,0
2,A23,metribuzin,4,0.5x,3,0,0
2,A23,metribuzin,4,0.5x,4,0,0
2,A23,atrazine,2,1x,1,0,0
2,A23,atrazine,2,1x,2,2,0.133
2,A23,atrazine,2,1x,3,1,0.014
2,A23,atrazine,2,1x,4,0,0
2,A23,metribuzin,4,1x,1,0,0
2,A23,metribuzin,4,1x,2,0,0
2,A23,metribuzin,4,1x,3,0,0
2,A23,metribuzin,4,1x,4,0,0
2,A23,atrazine,2,3x,1,1,0.056
2,A23,atrazine,2,3x,2,3,0.624
2,A23,atrazine,2,3x,3,3,0.276
2,A23,atrazine,2,3x,4,1,0.011
2,A23,metribuzin,4,3x,1,0,0
2,A23,metribuzin,4,3x,2,0,0
2,A23,metribuzin,4,3x,3,0,0
2,A23,metribuzin,4,3x,4,0,0
2,A27,control,1,0.5x,1,6,1.402
2,A27,control,1,0.5x,2,5,1.493
2,A27,control,1,0.5x,3,0,0
2,A27,control,1,0.5x,4,1,0.001
2,A27,control,1,1x,1,6,1.402
2,A27,control,1,1x,2,5,1.493
2,A27,control,1,1x,3,0,0
2,A27,control,1,1x,4,1,0.001
2,A27,control,1,3x,1,6,1.402
2,A27,control,1,3x,2,5,1.493
2,A27,control,1,3x,3,0,0
2,A27,control,1,3x,4,1,0.001
2,A27,atrazine,2,0.5x,1,0,0
2,A27,atrazine,2,0.5x,2,0,0
2,A27,atrazine,2,0.5x,3,0,0
2,A27,atrazine,2,0.5x,4,4,0.045
2,A27,metribuzin,4,0.5x,1,0,0
2,A27,metribuzin,4,0.5x,2,0,0
2,A27,metribuzin,4,0.5x,3,0,0
2,A27,metribuzin,4,0.5x,4,0,0
2,A27,atrazine,2,1x,1,0,0
2,A27,atrazine,2,1x,2,1,0.032
2,A27,atrazine,2,1x,3,0,0
2,A27,atrazine,2,1x,4,0,0
2,A27,metribuzin,4,1x,1,0,0
2,A27,metribuzin,4,1x,2,0,0
2,A27,metribuzin,4,1x,3,0,0
2,A27,metribuzin,4,1x,4,0,0
2,A27,atrazine,2,3x,1,0,0
2,A27,atrazine,2,3x,2,0,0
2,A27,atrazine,2,3x,3,0,0
2,A27,atrazine,2,3x,4,1,0.021
2,A27,metribuzin,4,3x,1,0,0
2,A27,metribuzin,4,3x,2,0,0
2,A27,metribuzin,4,3x,3,0,0
2,A27,metribuzin,4,3x,4,0,0
2,A31,control,1,0.5x,1,25,1.926
2,A31,control,1,0.5x,2,7,0.121
2,A31,control,1,0.5x,3,17,1.979
2,A31,control,1,0.5x,4,3,0.099
2,A31,control,1,1x,1,25,1.926
2,A31,control,1,1x,2,7,0.121
2,A31,control,1,1x,3,17,1.979
2,A31,control,1,1x,4,3,0.099
2,A31,control,1,3x,1,25,1.926
2,A31,control,1,3x,2,7,0.121
2,A31,control,1,3x,3,17,1.979
2,A31,control,1,3x,4,3,0.099
2,A31,atrazine,2,0.5x,1,4,0.012
2,A31,atrazine,2,0.5x,2,19,0.591
2,A31,atrazine,2,0.5x,3,4,0.235
2,A31,atrazine,2,0.5x,4,5,0.452
2,A31,metribuzin,4,0.5x,1,0,0
2,A31,metribuzin,4,0.5x,2,0,0
2,A31,metribuzin,4,0.5x,3,0,0
2,A31,metribuzin,4,0.5x,4,0,0
2,A31,atrazine,2,1x,1,0,0
2,A31,atrazine,2,1x,2,3,0.062
2,A31,atrazine,2,1x,3,0,0
2,A31,atrazine,2,1x,4,2,0.205
2,A31,metribuzin,4,1x,1,0,0
2,A31,metribuzin,4,1x,2,0,0
2,A31,metribuzin,4,1x,3,0,0
2,A31,metribuzin,4,1x,4,0,0
2,A31,atrazine,2,3x,1,1,0.004
2,A31,atrazine,2,3x,2,2,0.098
2,A31,atrazine,2,3x,3,0,0
2,A31,atrazine,2,3x,4,0,0
2,A31,metribuzin,4,3x,1,0,0
2,A31,metribuzin,4,3x,2,0,0
2,A31,metribuzin,4,3x,3,0,0
2,A31,metribuzin,4,3x,4,0,0
2,A34,control,1,0.5x,1,13,1.466
2,A34,control,1,0.5x,2,19,1.556
2,A34,control,1,0.5x,3,17,1.78
2,A34,control,1,0.5x,4,21,1.294
2,A34,control,1,1x,1,13,1.466
2,A34,control,1,1x,2,19,1.556
2,A34,control,1,1x,3,17,1.78
2,A34,control,1,1x,4,21,1.294
2,A34,control,1,3x,1,13,1.466
2,A34,control,1,3x,2,19,1.556
2,A34,control,1,3x,3,17,1.78
2,A34,control,1,3x,4,21,1.294
2,A34,atrazine,2,0.5x,1,4,0.235
2,A34,atrazine,2,0.5x,2,8,0.311
2,A34,atrazine,2,0.5x,3,5,0.045
2,A34,atrazine,2,0.5x,4,5,0.828
2,A34,metribuzin,4,0.5x,1,0,0
2,A34,metribuzin,4,0.5x,2,0,0
2,A34,metribuzin,4,0.5x,3,0,0
2,A34,metribuzin,4,0.5x,4,0,0
2,A34,atrazine,2,1x,1,3,0.765
2,A34,atrazine,2,1x,2,4,0.169
2,A34,atrazine,2,1x,3,2,0.004
2,A34,atrazine,2,1x,4,3,0.007
2,A34,metribuzin,4,1x,1,0,0
2,A34,metribuzin,4,1x,2,0,0
2,A34,metribuzin,4,1x,3,0,0
2,A34,metribuzin,4,1x,4,0,0
2,A34,atrazine,2,3x,1,4,0.119
2,A34,atrazine,2,3x,2,1,0.06
2,A34,atrazine,2,3x,3,0,0
2,A34,atrazine,2,3x,4,0,0
2,A34,metribuzin,4,3x,1,0,0
2,A34,metribuzin,4,3x,2,0,0
2,A34,metribuzin,4,3x,3,0,0
2,A34,metribuzin,4,3x,4,0,0
2,A35,control,1,0.5x,1,22,1.822
2,A35,control,1,0.5x,2,26,1.693
2,A35,control,1,0.5x,3,19,1.292
2,A35,control,1,0.5x,4,35,2.533
2,A35,control,1,1x,1,22,1.822
2,A35,control,1,1x,2,26,1.693
2,A35,control,1,1x,3,19,1.292
2,A35,control,1,1x,4,35,2.533
2,A35,control,1,3x,1,22,1.822
2,A35,control,1,3x,2,26,1.693
2,A35,control,1,3x,3,19,1.292
2,A35,control,1,3x,4,35,2.533
2,A35,atrazine,2,0.5x,1,2,0.026
2,A35,atrazine,2,0.5x,2,3,0.004
2,A35,atrazine,2,0.5x,3,3,0.04
2,A35,atrazine,2,0.5x,4,1,0.001
2,A35,metribuzin,4,0.5x,1,0,0
2,A35,metribuzin,4,0.5x,2,0,0
2,A35,metribuzin,4,0.5x,3,0,0
2,A35,metribuzin,4,0.5x,4,0,0
2,A35,atrazine,2,1x,1,0,0
2,A35,atrazine,2,1x,2,1,0.019
2,A35,atrazine,2,1x,3,0,0
2,A35,atrazine,2,1x,4,1,0.118
2,A35,metribuzin,4,1x,1,0,0
2,A35,metribuzin,4,1x,2,0,0
2,A35,metribuzin,4,1x,3,0,0
2,A35,metribuzin,4,1x,4,0,0
2,A35,atrazine,2,3x,1,0,0
2,A35,atrazine,2,3x,2,0,0
2,A35,atrazine,2,3x,3,0,0
2,A35,atrazine,2,3x,4,3,0.337
2,A35,metribuzin,4,3x,1,0,0
2,A35,metribuzin,4,3x,2,0,0
2,A35,metribuzin,4,3x,3,0,0
2,A35,metribuzin,4,3x,4,0,0
2,A36,control,1,0.5x,1,36,2.689
2,A36,control,1,0.5x,2,0,0
2,A36,control,1,0.5x,3,20,1.115
2,A36,control,1,0.5x,4,20,2.203
2,A36,control,1,1x,1,36,2.689
2,A36,control,1,1x,2,0,0
2,A36,control,1,1x,3,20,1.115
2,A36,control,1,1x,4,20,2.203
2,A36,control,1,3x,1,36,2.689
2,A36,control,1,3x,2,0,0
2,A36,control,1,3x,3,20,1.115
2,A36,control,1,3x,4,20,2.203
2,A36,atrazine,2,0.5x,1,0,0
2,A36,atrazine,2,0.5x,2,7,0.317
2,A36,atrazine,2,0.5x,3,6,0.751
2,A36,atrazine,2,0.5x,4,7,0.498
2,A36,metribuzin,4,0.5x,1,0,0
2,A36,metribuzin,4,0.5x,2,0,0
2,A36,metribuzin,4,0.5x,3,0,0
2,A36,metribuzin,4,0.5x,4,0,0
2,A36,atrazine,2,1x,1,10,0.949
2,A36,atrazine,2,1x,2,7,0.256
2,A36,atrazine,2,1x,3,7,0.187
2,A36,atrazine,2,1x,4,1,0.111
2,A36,metribuzin,4,1x,1,0,0
2,A36,metribuzin,4,1x,2,0,0
2,A36,metribuzin,4,1x,3,0,0
2,A36,metribuzin,4,1x,4,0,0
2,A36,atrazine,2,3x,1,7,1.044
2,A36,atrazine,2,3x,2,2,0.279
2,A36,atrazine,2,3x,3,3,0.16
2,A36,atrazine,2,3x,4,3,0.466
2,A36,metribuzin,4,3x,1,0,0
2,A36,metribuzin,4,3x,2,0,0
2,A36,metribuzin,4,3x,3,0,0
2,A36,metribuzin,4,3x,4,0,0
2,A37,control,1,0.5x,1,6,0.279
2,A37,control,1,0.5x,2,55,2.083
2,A37,control,1,0.5x,3,32,2.209
2,A37,control,1,0.5x,4,,
2,A37,control,1,1x,1,6,0.279
2,A37,control,1,1x,2,55,2.083
2,A37,control,1,1x,3,32,2.209
2,A37,control,1,1x,4,,
2,A37,control,1,3x,1,6,0.279
2,A37,control,1,3x,2,55,2.083
2,A37,control,1,3x,3,32,2.209
2,A37,control,1,3x,4,,
2,A37,atrazine,2,0.5x,1,13,1.261
2,A37,atrazine,2,0.5x,2,11,1.288
2,A37,atrazine,2,0.5x,3,12,0.973
2,A37,atrazine,2,0.5x,4,,
2,A37,metribuzin,4,0.5x,1,0,0
2,A37,metribuzin,4,0.5x,2,0,0
2,A37,metribuzin,4,0.5x,3,0,0
2,A37,metribuzin,4,0.5x,4,,
2,A37,atrazine,2,1x,1,0,0
2,A37,atrazine,2,1x,2,5,0.111
2,A37,atrazine,2,1x,3,9,1.298
2,A37,atrazine,2,1x,4,,
2,A37,metribuzin,4,1x,1,0,0
2,A37,metribuzin,4,1x,2,0,0
2,A37,metribuzin,4,1x,3,0,0
2,A37,metribuzin,4,1x,4,,
2,A37,atrazine,2,3x,1,,
2,A37,atrazine,2,3x,2,,
2,A37,atrazine,2,3x,3,,
2,A37,atrazine,2,3x,4,,
2,A37,metribuzin,4,3x,1,,
2,A37,metribuzin,4,3x,2,,
2,A37,metribuzin,4,3x,3,,
2,A37,metribuzin,4,3x,4,,
2,A39,control,1,0.5x,1,62,3.11
2,A39,control,1,0.5x,2,7,0.731
2,A39,control,1,0.5x,3,67,2.373
2,A39,control,1,0.5x,4,47,2.134
2,A39,control,1,1x,1,62,3.11
2,A39,control,1,1x,2,7,0.731
2,A39,control,1,1x,3,67,2.373
2,A39,control,1,1x,4,47,2.134
2,A39,control,1,3x,1,62,3.11
2,A39,control,1,3x,2,7,0.731
2,A39,control,1,3x,3,67,2.373
2,A39,control,1,3x,4,47,2.134
2,A39,atrazine,2,0.5x,1,6,0.349
2,A39,atrazine,2,0.5x,2,11,1.059
2,A39,atrazine,2,0.5x,3,15,1.088
2,A39,atrazine,2,0.5x,4,13,1.064
2,A39,metribuzin,4,0.5x,1,0,0
2,A39,metribuzin,4,0.5x,2,0,0
2,A39,metribuzin,4,0.5x,3,0,0
2,A39,metribuzin,4,0.5x,4,0,0
2,A39,atrazine,2,1x,1,1,0.088
2,A39,atrazine,2,1x,2,0,0
2,A39,atrazine,2,1x,3,1,0.003
2,A39,atrazine,2,1x,4,5,0.145
2,A39,metribuzin,4,1x,1,0,0
2,A39,metribuzin,4,1x,2,0,0
2,A39,metribuzin,4,1x,3,0,0
2,A39,metribuzin,4,1x,4,0,0
2,A39,atrazine,2,3x,1,0,0
2,A39,atrazine,2,3x,2,0,0
2,A39,atrazine,2,3x,3,0,0
2,A39,atrazine,2,3x,4,0,0
2,A39,metribuzin,4,3x,1,0,0
2,A39,metribuzin,4,3x,2,0,0
2,A39,metribuzin,4,3x,3,0,0
2,A39,metribuzin,4,3x,4,0,0
2,A41,control,1,0.5x,1,60,2.052
2,A41,control,1,0.5x,2,49,2.656
2,A41,control,1,0.5x,3,29,2.335
2,A41,control,1,0.5x,4,15,0.973
2,A41,control,1,1x,1,60,2.052
2,A41,control,1,1x,2,49,2.656
2,A41,control,1,1x,3,29,2.335
2,A41,control,1,1x,4,15,0.973
2,A41,control,1,3x,1,60,2.052
2,A41,control,1,3x,2,49,2.656
2,A41,control,1,3x,3,29,2.335
2,A41,control,1,3x,4,15,0.973
2,A41,atrazine,2,0.5x,1,4,0.078
2,A41,atrazine,2,0.5x,2,9,0.283
2,A41,atrazine,2,0.5x,3,5,0.14
2,A41,atrazine,2,0.5x,4,0,0
2,A41,metribuzin,4,0.5x,1,0,0
2,A41,metribuzin,4,0.5x,2,0,0
2,A41,metribuzin,4,0.5x,3,0,0
2,A41,metribuzin,4,0.5x,4,0,0
2,A41,atrazine,2,1x,1,8,0.151
2,A41,atrazine,2,1x,2,3,0.116
2,A41,atrazine,2,1x,3,5,0.271
2,A41,atrazine,2,1x,4,3,0.238
2,A41,metribuzin,4,1x,1,0,0
2,A41,metribuzin,4,1x,2,0,0
2,A41,metribuzin,4,1x,3,0,0
2,A41,metribuzin,4,1x,4,0,0
2,A41,atrazine,2,3x,1,0,0
2,A41,atrazine,2,3x,2,0,0
2,A41,atrazine,2,3x,3,0,0
2,A41,atrazine,2,3x,4,0,0
2,A41,metribuzin,4,3x,1,0,0
2,A41,metribuzin,4,3x,2,0,0
2,A41,metribuzin,4,3x,3,0,0
2,A41,metribuzin,4,3x,4,0,0
2,A44,control,1,0.5x,1,42,1.954
2,A44,control,1,0.5x,2,44,1.943
2,A44,control,1,0.5x,3,4,1.279
2,A44,control,1,0.5x,4,53,2.176
2,A44,control,1,1x,1,42,1.954
2,A44,control,1,1x,2,44,1.943
2,A44,control,1,1x,3,4,1.279
2,A44,control,1,1x,4,53,2.176
2,A44,control,1,3x,1,42,1.954
2,A44,control,1,3x,2,44,1.943
2,A44,control,1,3x,3,4,1.279
2,A44,control,1,3x,4,53,2.176
2,A44,atrazine,2,0.5x,1,7,0.671
2,A44,atrazine,2,0.5x,2,2,0.147
2,A44,atrazine,2,0.5x,3,4,0.342
2,A44,atrazine,2,0.5x,4,11,1.052
2,A44,metribuzin,4,0.5x,1,0,0
2,A44,metribuzin,4,0.5x,2,0,0
2,A44,metribuzin,4,0.5x,3,0,0
2,A44,metribuzin,4,0.5x,4,0,0
2,A44,atrazine,2,1x,1,2,0.61
2,A44,atrazine,2,1x,2,0,0
2,A44,atrazine,2,1x,3,0,0
2,A44,atrazine,2,1x,4,6,0.487
2,A44,metribuzin,4,1x,1,0,0
2,A44,metribuzin,4,1x,2,0,0
2,A44,metribuzin,4,1x,3,0,0
2,A44,metribuzin,4,1x,4,0,0
2,A44,atrazine,2,3x,1,1,0.013
2,A44,atrazine,2,3x,2,2,0.186
2,A44,atrazine,2,3x,3,0,0
2,A44,atrazine,2,3x,4,1,0.026
2,A44,metribuzin,4,3x,1,0,0
2,A44,metribuzin,4,3x,2,0,0
2,A44,metribuzin,4,3x,3,0,0
2,A44,metribuzin,4,3x,4,0,0
2,A45,control,1,0.5x,1,39,2.074
2,A45,control,1,0.5x,2,50,2.56
2,A45,control,1,0.5x,3,30,1.829
2,A45,control,1,0.5x,4,22,2.028
2,A45,control,1,1x,1,39,2.074
2,A45,control,1,1x,2,50,2.56
2,A45,control,1,1x,3,30,1.829
2,A45,control,1,1x,4,22,2.028
2,A45,control,1,3x,1,39,2.074
2,A45,control,1,3x,2,50,2.56
2,A45,control,1,3x,3,30,1.829
2,A45,control,1,3x,4,22,2.028
2,A45,atrazine,2,0.5x,1,13,1.023
2,A45,atrazine,2,0.5x,2,15,1.049
2,A45,atrazine,2,0.5x,3,8,0.576
2,A45,atrazine,2,0.5x,4,8,0.56
2,A45,metribuzin,4,0.5x,1,0,0
2,A45,metribuzin,4,0.5x,2,0,0
2,A45,metribuzin,4,0.5x,3,0,0
2,A45,metribuzin,4,0.5x,4,0,0
2,A45,atrazine,2,1x,1,12,0.663
2,A45,atrazine,2,1x,2,3,0.112
2,A45,atrazine,2,1x,3,7,0.354
2,A45,atrazine,2,1x,4,1,0.038
2,A45,metribuzin,4,1x,1,0,0
2,A45,metribuzin,4,1x,2,0,0
2,A45,metribuzin,4,1x,3,0,0
2,A45,metribuzin,4,1x,4,0,0
2,A45,atrazine,2,3x,1,2,0.716
2,A45,atrazine,2,3x,2,11,1.499
2,A45,atrazine,2,3x,3,3,0.217
2,A45,atrazine,2,3x,4,1,0.816
2,A45,metribuzin,4,3x,1,0,0
2,A45,metribuzin,4,3x,2,3,0.082
2,A45,metribuzin,4,3x,3,0,0
2,A45,metribuzin,4,3x,4,0,0
2,A47,control,1,0.5x,1,14,0.791
2,A47,control,1,0.5x,2,11,1.581
2,A47,control,1,0.5x,3,9,0.872
2,A47,control,1,0.5x,4,6,0.405
2,A47,control,1,1x,1,14,0.791
2,A47,control,1,1x,2,11,1.581
2,A47,control,1,1x,3,9,0.872
2,A47,control,1,1x,4,6,0.405
2,A47,control,1,3x,1,14,0.791
2,A47,control,1,3x,2,11,1.581
2,A47,control,1,3x,3,9,0.872
2,A47,control,1,3x,4,6,0.405
2,A47,atrazine,2,0.5x,1,3,0.211
2,A47,atrazine,2,0.5x,2,0,0
2,A47,atrazine,2,0.5x,3,0,0
2,A47,atrazine,2,0.5x,4,1,0.106
2,A47,metribuzin,4,0.5x,1,0,0
2,A47,metribuzin,4,0.5x,2,0,0
2,A47,metribuzin,4,0.5x,3,0,0
2,A47,metribuzin,4,0.5x,4,0,0
2,A47,atrazine,2,1x,1,1,0.292
2,A47,atrazine,2,1x,2,0,0
2,A47,atrazine,2,1x,3,0,0
2,A47,atrazine,2,1x,4,0,0
2,A47,metribuzin,4,1x,1,0,0
2,A47,metribuzin,4,1x,2,0,0
2,A47,metribuzin,4,1x,3,0,0
2,A47,metribuzin,4,1x,4,0,0
2,A47,atrazine,2,3x,1,0,0
2,A47,atrazine,2,3x,2,0,0
2,A47,atrazine,2,3x,3,1,0.031
2,A47,atrazine,2,3x,4,0,0
2,A47,metribuzin,4,3x,1,0,0
2,A47,metribuzin,4,3x,2,0,0
2,A47,metribuzin,4,3x,3,0,0
2,A47,metribuzin,4,3x,4,0,0
2,A65,control,1,0.5x,1,4,1.097
2,A65,control,1,0.5x,2,0,0
2,A65,control,1,0.5x,3,6,1.076
2,A65,control,1,0.5x,4,0,0
2,A65,control,1,1x,1,4,1.097
2,A65,control,1,1x,2,0,0
2,A65,control,1,1x,3,6,1.076
2,A65,control,1,1x,4,0,0
2,A65,control,1,3x,1,4,1.097
2,A65,control,1,3x,2,0,0
2,A65,control,1,3x,3,6,1.076
2,A65,control,1,3x,4,0,0
2,A65,atrazine,2,0.5x,1,3,0.749
2,A65,atrazine,2,0.5x,2,2,0.028
2,A65,atrazine,2,0.5x,3,0,0
2,A65,atrazine,2,0.5x,4,2,0.054
2,A65,metribuzin,4,0.5x,1,0,0
2,A65,metribuzin,4,0.5x,2,0,0
2,A65,metribuzin,4,0.5x,3,0,0
2,A65,metribuzin,4,0.5x,4,0,0
2,A65,atrazine,2,1x,1,9,0.533
2,A65,atrazine,2,1x,2,0,0
2,A65,atrazine,2,1x,3,7,0.515
2,A65,atrazine,2,1x,4,1,0.637
2,A65,metribuzin,4,1x,1,0,0
2,A65,metribuzin,4,1x,2,0,0
2,A65,metribuzin,4,1x,3,0,0
2,A65,metribuzin,4,1x,4,0,0
2,A65,atrazine,2,3x,1,1,0.161
2,A65,atrazine,2,3x,2,4,1.173
2,A65,atrazine,2,3x,3,1,0.287
2,A65,atrazine,2,3x,4,0,0
2,A65,metribuzin,4,3x,1,0,0
2,A65,metribuzin,4,3x,2,0,0
2,A65,metribuzin,4,3x,3,0,0
2,A65,metribuzin,4,3x,4,0,0
2,A66,control,1,0.5x,1,13,1.817
2,A66,control,1,0.5x,2,18,1.681
2,A66,control,1,0.5x,3,25,1.988
2,A66,control,1,0.5x,4,19,1.585
2,A66,control,1,1x,1,13,1.817
2,A66,control,1,1x,2,18,1.681
2,A66,control,1,1x,3,25,1.988
2,A66,control,1,1x,4,19,1.585
2,A66,control,1,3x,1,13,1.817
2,A66,control,1,3x,2,18,1.681
2,A66,control,1,3x,3,25,1.988
2,A66,control,1,3x,4,19,1.585
2,A66,atrazine,2,0.5x,1,5,0.341
2,A66,atrazine,2,0.5x,2,7,0.62
2,A66,atrazine,2,0.5x,3,6,0.684
2,A66,atrazine,2,0.5x,4,9,0.956
2,A66,metribuzin,4,0.5x,1,0,0
2,A66,metribuzin,4,0.5x,2,0,0
2,A66,metribuzin,4,0.5x,3,0,0
2,A66,metribuzin,4,0.5x,4,0,0
2,A66,atrazine,2,1x,1,3,0.301
2,A66,atrazine,2,1x,2,0,0
2,A66,atrazine,2,1x,3,1,0.076
2,A66,atrazine,2,1x,4,2,0.551
2,A66,metribuzin,4,1x,1,0,0
2,A66,metribuzin,4,1x,2,0,0
2,A66,metribuzin,4,1x,3,0,0
2,A66,metribuzin,4,1x,4,0,0
2,A66,atrazine,2,3x,1,1,0.001
2,A66,atrazine,2,3x,2,4,0.318
2,A66,atrazine,2,3x,3,5,0.409
2,A66,atrazine,2,3x,4,10,0.797
2,A66,metribuzin,4,3x,1,0,0
2,A66,metribuzin,4,3x,2,0,0
2,A66,metribuzin,4,3x,3,0,0
2,A66,metribuzin,4,3x,4,0,0
2,A67,control,1,0.5x,1,46,1.819
2,A67,control,1,0.5x,2,8,0.966
2,A67,control,1,0.5x,3,33,1.721
2,A67,control,1,0.5x,4,39,1.644
2,A67,control,1,1x,1,46,1.819
2,A67,control,1,1x,2,8,0.966
2,A67,control,1,1x,3,33,1.721
2,A67,control,1,1x,4,39,1.644
2,A67,control,1,3x,1,46,1.819
2,A67,control,1,3x,2,8,0.966
2,A67,control,1,3x,3,33,1.721
2,A67,control,1,3x,4,39,1.644
2,A67,atrazine,2,0.5x,1,5,0.058
2,A67,atrazine,2,0.5x,2,6,0.711
2,A67,atrazine,2,0.5x,3,3,0.319
2,A67,atrazine,2,0.5x,4,12,1.482
2,A67,metribuzin,4,0.5x,1,0,0
2,A67,metribuzin,4,0.5x,2,0,0
2,A67,metribuzin,4,0.5x,3,0,0
2,A67,metribuzin,4,0.5x,4,0,0
2,A67,atrazine,2,1x,1,1,0.221
2,A67,atrazine,2,1x,2,2,0.579
2,A67,atrazine,2,1x,3,2,0.313
2,A67,atrazine,2,1x,4,0,0
2,A67,metribuzin,4,1x,1,0,0
2,A67,metribuzin,4,1x,2,0,0
2,A67,metribuzin,4,1x,3,0,0
2,A67,metribuzin,4,1x,4,0,0
2,A67,atrazine,2,3x,1,2,0.096
2,A67,atrazine,2,3x,2,3,0.68
2,A67,atrazine,2,3x,3,3,0.421
2,A67,atrazine,2,3x,4,0,0
2,A67,metribuzin,4,3x,1,0,0
2,A67,metribuzin,4,3x,2,0,0
2,A67,metribuzin,4,3x,3,0,0
2,A67,metribuzin,4,3x,4,0,0
2,A75,control,1,0.5x,1,18,1.626
2,A75,control,1,0.5x,2,23,1.717
2,A75,control,1,0.5x,3,26,1.967
2,A75,control,1,0.5x,4,22,1.375
2,A75,control,1,1x,1,18,1.626
2,A75,control,1,1x,2,23,1.717
2,A75,control,1,1x,3,26,1.967
2,A75,control,1,1x,4,22,1.375
2,A75,control,1,3x,1,18,1.626
2,A75,control,1,3x,2,23,1.717
2,A75,control,1,3x,3,26,1.967
2,A75,control,1,3x,4,22,1.375
2,A75,atrazine,2,0.5x,1,14,1.329
2,A75,atrazine,2,0.5x,2,11,1.559
2,A75,atrazine,2,0.5x,3,4,0.351
2,A75,atrazine,2,0.5x,4,16,1.301
2,A75,metribuzin,4,0.5x,1,0,0
2,A75,metribuzin,4,0.5x,2,0,0
2,A75,metribuzin,4,0.5x,3,0,0
2,A75,metribuzin,4,0.5x,4,0,0
2,A75,atrazine,2,1x,1,13,1.145
2,A75,atrazine,2,1x,2,3,0.777
2,A75,atrazine,2,1x,3,12,1.163
2,A75,atrazine,2,1x,4,16,1.25
2,A75,metribuzin,4,1x,1,0,0
2,A75,metribuzin,4,1x,2,0,0
2,A75,metribuzin,4,1x,3,0,0
2,A75,metribuzin,4,1x,4,0,0
2,A75,atrazine,2,3x,1,1,0.043
2,A75,atrazine,2,3x,2,10,1.034
2,A75,atrazine,2,3x,3,4,0.901
2,A75,atrazine,2,3x,4,4,0.547
2,A75,metribuzin,4,3x,1,0,0
2,A75,metribuzin,4,3x,2,0,0
2,A75,metribuzin,4,3x,3,0,0
2,A75,metribuzin,4,3x,4,0,0
2,A76,control,1,0.5x,1,14,2.567
2,A76,control,1,0.5x,2,16,1.551
2,A76,control,1,0.5x,3,53,2.033
2,A76,control,1,0.5x,4,46,2.016
2,A76,control,1,1x,1,14,2.567
2,A76,control,1,1x,2,16,1.551
2,A76,control,1,1x,3,53,2.033
2,A76,control,1,1x,4,46,2.016
2,A76,control,1,3x,1,14,2.567
2,A76,control,1,3x,2,16,1.551
2,A76,control,1,3x,3,53,2.033
2,A76,control,1,3x,4,46,2.016
2,A76,atrazine,2,0.5x,1,11,0.731
2,A76,atrazine,2,0.5x,2,5,1.119
2,A76,atrazine,2,0.5x,3,13,0.952
2,A76,atrazine,2,0.5x,4,18,0.894
2,A76,metribuzin,4,0.5x,1,0,0
2,A76,metribuzin,4,0.5x,2,0,0
2,A76,metribuzin,4,0.5x,3,0,0
2,A76,metribuzin,4,0.5x,4,0,0
